what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1353020710886
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1353020712378
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353020714535
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353020735022
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1353020735863
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1353020743636
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353020745442
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1353020840473
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353020840626
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1353020842372
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1353020849446
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1353020909986
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1353020911568
