what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1352935663291
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352935668378
opened,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1352935683561
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1352935683624
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352935683659
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1352935687165
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1352935690667
started,bundle,org.eclipse.wst.web,1.1.400.v201005270700,"org.eclipse.wst.web",1352935690800
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1352935691061
started,bundle,org.eclipse.emf.common,2.6.0.v20100914-1218,"org.eclipse.emf.common",1352935691090
started,bundle,org.eclipse.emf.ecore,2.6.1.v20100914-1218,"org.eclipse.emf.ecore",1352935691186
started,bundle,org.eclipse.wst.common.emf,1.2.0.v201005200700,"org.eclipse.wst.common.emf",1352935691272
started,bundle,org.eclipse.jem.util,2.1.0.v201005130500,"org.eclipse.jem.util",1352935691353
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v20100521-1846,"org.eclipse.emf.ecore.xmi",1352935691368
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.0.v201004110600,"org.eclipse.wst.common.emfworkbench.integration",1352935691395
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.100.v201005190114,"org.eclipse.wst.common.project.facet.core",1352935691409
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1352935691642
started,bundle,org.eclipse.wst.common.modulecore,1.2.0.v201005200200,"org.eclipse.wst.common.modulecore",1352935691647
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352935691750
error,log,,,"Errors occurred during the build.",1352935691955
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352935695365
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352935767684
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352935767933
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352935771692
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1352935772181
closed,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1352935772181
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1352935784899
error,log,,,"Errors occurred during the build.",1352935784908
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352935784933
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352935787743
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352935792824
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1352935810816
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352935810939
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352935818621
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352935836046
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.import",1352935836094
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1352935892320
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1352935943668
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352935946131
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352936039808
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1352936041576
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1352936042218
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1352936085429
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1352936094175
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352936146848
opened,editor,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.DefaultTextEditor",1352936166367
activated,editor,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.DefaultTextEditor",1352936166450
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352936168764
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1352936171810
closed,editor,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.DefaultTextEditor",1352936171810
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352936174720
opened,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1352936189044
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1352936189124
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352936192517
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1352936211217
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352936216517
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352936287883
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352936291128
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352936296200
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1352936297790
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1352936309769
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352936314133
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352936405619
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1352936414726
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352936417412
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352936509474
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1352936510624
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1352936511494
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1352936512414
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1352936516449
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1352936556622
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1352936569122
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352936600559
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352936894342
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1352936894381
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1352936899984
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352936904892
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352937083786
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352937088729
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1352937631951
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352937632051
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.refresh",1352937636564
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352937636953
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352937637244
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352937645325
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352937659242
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.refresh",1352937662514
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352937666105
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352937743475
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1352937745741
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1352937745908
closed,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1352937745908
error,log,,,"Exception occurred during problem detection:\n----------------------------------- SOURCE BEGIN -------------------------------------\n// Generated by CoffeeScript 1.3.3\n(function() {\n\n  require([""jquery"", ""jqm-config"", 'jqm', 'cordova', ""backbone"", ""underscore"", ""marionette"", ""Meshable"", ""Router"", ""Events"", ""login"", 'dashboard', 'search'], function($, jqm_config, jqm, cordova, Backbone, _, Marionette, Meshable, Router, Events, login, dashboard, search) {\n    return $(document).ready(function() {\n      Meshable.events = Events;\n      Meshable.router = new Router();\n      Backbone.history.navigate("""", {\n        replace: true,\n        trigger: true\n      });\n      return Meshable.start({\n        authModel: ""login""\n      });\n    });\n  });\n\n}).call(this);\n\n----------------------------------- SOURCE END -------------------------------------",1352937746727
error,log,,,"Error in JSDT Core during reconcile",1352937746729
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1352937746790
closed,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1352937746790
started,bundle,org.eclipse.xtext.ui,2.3.0.v201206120633,"org.eclipse.xtext.ui",1352937748629
started,bundle,org.eclipse.xtext,2.3.0.v201206120633,"org.eclipse.xtext",1352937748631
started,bundle,org.eclipse.xtext.builder,2.3.0.v201206120633,"org.eclipse.xtext.builder",1352937748694
started,bundle,org.eclipse.xtext.common.types,2.3.0.v201206120633,"org.eclipse.xtext.common.types",1352937748867
started,bundle,org.eclipse.xtext.ui.shared,2.3.0.v201206120633,"org.eclipse.xtext.ui.shared",1352937749016
started,bundle,org.eclipse.emf.edit,2.6.0.v20100914-1218,"org.eclipse.emf.edit",1352937749192
started,bundle,org.eclipse.xtext.ui.codetemplates,2.3.0.v201206120633,"org.eclipse.xtext.ui.codetemplates",1352937749250
started,bundle,org.eclipse.emf.common.ui,2.6.0.v20100914-1218,"org.eclipse.emf.common.ui",1352937749351
started,bundle,org.eclipse.emf.edit.ui,2.6.0.v20100914-1218,"org.eclipse.emf.edit.ui",1352937749364
started,bundle,org.eclipse.xtext.ui.codetemplates.ui,2.3.0.v201206120633,"org.eclipse.xtext.ui.codetemplates.ui",1352937750507
started,bundle,csep.ui,0.2.2,"csep.ui",1352937750892
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352937751800
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352937754567
opened,editor,csep.ui,0.2.2,"csep.CoffeeScript",1352937754711
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1352937754849
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1352937757985
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1352937762240
opened,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1352937764130
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1352937764225
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.refresh",1352937769749
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1352937771563
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1352937774041
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352937775542
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352937785612
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1352937785806
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1352937787401
closed,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1352937787401
